Equipment_ID,Failure_Risk,Tool_Wear,Maintenance_Priority,Next_Maintenance,Days_Until_Maintenance
19315,0.1105202703481522,105.23680888695795,Low,Immediate,0.0
19316,0.17190736684667116,103.38059217321748,Low,Within 1 week,1.0
19317,0.37874715657150415,102.70671771181321,Low,Immediate,0.0
19318,0.14450834105188293,100.29349457360895,Low,Within 1 week,1.0
19319,0.16183627623484892,104.23558927166874,Low,Within 1 week,1.0
19320,0.19443759421156645,104.95321394350667,Low,Within 1 week,1.0
19321,0.6619504664854969,109.86033779815303,Medium,Immediate,0.0
19322,0.12893455040465673,93.63033134398403,Low,Within 1 week,2.0
19323,0.22880335797633972,106.22097820172412,Low,Within 1 week,1.0
19324,0.17750245050780047,102.05318580412587,Low,Within 1 week,1.0
19325,0.1380678711571635,99.88778477156747,Low,Within 1 week,1.0
19326,0.2316674548657655,112.27553761918523,Low,Immediate,0.0
19327,0.09412103002968929,104.99030501171003,Low,Within 1 week,1.0
19328,0.6316969693407194,100.35195859499196,Medium,Immediate,0.0
19329,0.05051961291845564,100.95842902886626,Low,Within 1 week,1.0
19330,0.053893746880116875,100.00219037715276,Low,Within 1 week,1.0
19331,0.046240709624026426,105.49772685722823,Low,Immediate,0.0
19332,0.0742277683188486,98.63878924069397,Low,Immediate,0.0
19333,0.08928039464092098,97.96529715065216,Low,Within 1 week,1.0
19334,0.10741916908823472,111.01601612303358,Low,Immediate,0.0
19335,0.041028017919517705,104.1410077768153,Low,Within 1 week,1.0
19336,0.11567818247347363,114.30247147771762,Low,Within 1 week,1.0
19337,0.049005615138479904,109.84872100164692,Low,Within 1 week,1.0
19338,0.060676455120250196,99.06397962045963,Low,Within 1 week,1.0
19339,0.12018295792314357,101.87271187240181,Low,Within 1 week,1.0
19340,0.08403325139728038,104.59451140065974,Low,Within 1 week,1.0
19341,0.11601739616676957,102.80861830171915,Low,Within 1 week,1.0
19342,0.04064028818569173,105.32677748228994,Low,Within 1 week,1.0
19343,0.5208613978492749,113.4118102004008,Medium,Immediate,0.0
19344,0.5023178212356765,97.99788028367395,Medium,Immediate,0.0
19345,0.050818038625832396,79.26152381393194,Low,Immediate,0.0
19346,0.093633911844389,104.10384274308453,Low,Within 1 week,1.0
19347,0.2758481592681242,98.6603057032157,Low,Within 1 week,1.0
19348,0.04671439655492302,98.57258705052236,Low,Immediate,0.0
19349,0.08633751641992866,101.32941087315079,Low,Within 1 week,1.0
19350,0.39996384441158817,101.02238481104665,Low,Immediate,0.0
19351,0.06357188443633018,104.33086056007839,Low,Within 1 week,1.0
19352,0.13405508348297474,105.86209960442616,Low,Within 1 week,1.0
19353,0.046525246732832794,99.15358822575874,Low,Within 1 week,1.0
19354,0.8609057495064854,86.88567711801572,High,Immediate,0.0
19355,0.1771031194572851,102.50724704095902,Low,Within 1 week,1.0
19356,0.12834277516400147,104.77541703717286,Low,Within 1 week,1.0
19357,0.03529176762168082,106.99631661540502,Low,Within 1 week,1.0
19358,0.10282429171466616,102.82853742434389,Low,Immediate,0.0
19359,0.1454963113528629,104.54415411981243,Low,Within 1 week,1.0
19360,0.17464131855535583,92.66499536723305,Low,Within 1 week,2.0
19361,0.06782630129834094,97.91456824159326,Low,Within 1 week,1.0
19362,0.2564893958393872,105.66379318843134,Low,Within 1 week,1.0
19363,0.12600270569558833,105.24412249820949,Low,Within 1 week,1.0
19364,0.039077624016268436,99.58415400386552,Low,Immediate,0.0
19365,0.06117224286838683,102.63744455654545,Low,Immediate,0.0
19366,0.04692752585446064,104.45879232983296,Low,Immediate,0.0
19367,0.42531380091952775,118.22283369818268,Medium,Immediate,0.0
19368,0.0749473725839987,104.78965310313563,Low,Within 1 week,1.0
19369,0.0673862471357832,102.06949826722474,Low,Within 1 week,1.0
19370,0.13580485262919287,109.28567577979344,Low,Within 1 week,1.0
19371,0.1584708405085755,99.00404841319286,Low,Within 1 week,1.0
19372,0.21043801799442347,91.3136177788939,Low,Within 1 week,2.0
19373,0.10031158865400353,107.43501565214082,Low,Within 1 week,1.0
19374,0.1622713240789549,106.97736784325907,Low,Within 1 week,1.0
19375,0.0663661243208583,106.00295178666913,Low,Within 1 week,1.0
19376,0.06225906892906783,103.33582227196217,Low,Within 1 week,1.0
19377,0.1268281885304515,105.19456125993386,Low,Within 1 week,1.0
19378,0.5404724591731046,101.36677847644202,Medium,Immediate,0.0
19379,0.13222737121890726,103.61286234425486,Low,Within 1 week,1.0
19380,0.14273622040166134,105.86030642293514,Low,Immediate,0.0
19381,0.14693980204350493,105.74488725874525,Low,Immediate,0.0
19382,0.037652603399079845,105.70666495921071,Low,Within 1 week,1.0
19383,0.07873787841742315,108.72134501917141,Low,Within 1 week,1.0
19384,0.08742575601832589,100.53464632730427,Low,Within 1 week,1.0
19385,0.18851738270643043,109.47796165511365,Low,Within 1 week,1.0
19386,0.15061738520346293,103.65478208971278,Low,Within 1 week,1.0
19387,0.2204360958478543,110.01431437049368,Low,Within 1 week,1.0
19388,0.13204916543086764,100.50110106917383,Low,Within 1 week,1.0
19389,0.1823267293173444,99.86433859918031,Low,Within 1 week,1.0
19390,0.07473670802206418,104.50985758583117,Low,Immediate,0.0
19391,0.08582290556875785,105.37748153527369,Low,Immediate,0.0
19392,0.3622460648960982,92.00712017838758,Low,Immediate,0.0
19393,0.059366443238465336,99.32969213008458,Low,Within 1 week,1.0
19394,0.11287113452750536,92.9874323221347,Low,Within 1 week,2.0
19395,0.14397150550527277,103.36133910470146,Low,Within 1 week,1.0
19396,0.13247009639062987,105.25808239503218,Low,Within 1 week,1.0
19397,0.0860550967824733,104.60220246782092,Low,Within 1 week,1.0
19398,0.4557769896583382,104.10550845762539,Medium,Immediate,0.0
19399,0.18142396829774493,102.84825780649052,Low,Within 1 week,1.0
19400,0.130223488442544,106.36434554230361,Low,Within 1 week,1.0
19401,0.11654965586921685,101.20462962089385,Low,Within 1 week,1.0
19402,0.12328792373812304,105.13534041635937,Low,Within 1 week,1.0
19403,0.04621734354454376,100.22170125169224,Low,Within 1 week,1.0
19404,0.3749509938232282,101.68978050930036,Low,Immediate,0.0
19405,0.1457080038158167,86.77851404545392,Low,Within 1 week,2.0
19406,0.10535017058383613,103.47082611955885,Low,Within 1 week,1.0
19407,0.10835963724321447,102.71389095373846,Low,Within 1 week,1.0
19408,0.07069203258343254,97.96708731759776,Low,Within 1 week,1.0
19409,0.030054401609901027,105.30817817863432,Low,Within 1 week,1.0
19410,0.07242666568335944,102.86423874302871,Low,Immediate,0.0
19411,0.14564606300230815,106.63595091176461,Low,Within 1 week,1.0
19412,0.17437668819005991,105.16315972006696,Low,Within 1 week,1.0
19413,0.22393315600688285,103.64058254780231,Low,Within 1 week,1.0
19414,0.04807045312776417,104.35540783902226,Low,Within 1 week,1.0
19415,0.12726987778125043,103.99889126471476,Low,Within 1 week,1.0
19416,0.9626754754892995,101.89356325894909,High,Immediate,0.0
19417,0.06447808384515102,104.79188656490334,Low,Within 1 week,1.0
19418,0.14459796753906257,102.55752827359069,Low,Immediate,0.0
19419,0.1328741437976606,109.91217065860852,Low,Within 1 week,1.0
19420,0.22772774908398108,105.11681875483285,Low,Within 1 week,1.0
19421,0.031751099313735834,103.81012030298994,Low,Within 1 week,1.0
19422,0.0782926636055396,108.86858521343554,Low,Within 1 week,1.0
19423,0.5862831348805098,107.62545008695481,Medium,Immediate,0.0
19424,0.14442482646684804,104.88890069641842,Low,Within 1 week,1.0
19425,0.010723360955490433,103.74999156991807,Low,Immediate,0.0
19426,0.3805928539358374,106.2883083679859,Low,Immediate,0.0
19427,0.0642312561315858,106.41453064181314,Low,Within 1 week,1.0
19428,0.14644844712724753,117.06379704370869,Low,Within 1 week,1.0
19429,0.06106719239642746,107.83762376899195,Low,Immediate,0.0
19430,0.21027318928388705,104.87180625580396,Low,Immediate,0.0
19431,0.08995070081710166,107.80017019289464,Low,Within 1 week,1.0
19432,0.07763762711640097,103.70040431650723,Low,Immediate,0.0
19433,0.05852701419814041,103.29557774264534,Low,Within 1 week,1.0
19434,0.10001802470358241,100.1842903522391,Low,Immediate,0.0
19435,0.08209569695121707,105.4149648177191,Low,Immediate,0.0
19436,0.11764036907657854,101.01032098049419,Low,Within 1 week,1.0
19437,0.13773750070804897,103.37105416788263,Low,Within 1 week,1.0
19438,0.09352773803265421,106.33878802051885,Low,Within 1 week,1.0
19439,0.05749561886146203,107.02136860867734,Low,Immediate,0.0
19440,0.08566181324351561,99.811375821578,Low,Within 1 week,1.0
19441,0.07972997953778906,104.64999738003344,Low,Within 1 week,1.0
19442,0.040928058026866186,104.98192984633219,Low,Within 1 week,1.0
19443,0.1501916938500211,103.8743324920895,Low,Within 1 week,1.0
19444,0.11440761633238733,104.7425548865359,Low,Within 1 week,1.0
19445,0.04134420901504718,104.06352429460945,Low,Within 1 week,1.0
19446,0.09041050797636968,108.38834158489935,Low,Within 1 week,1.0
19447,0.10866878986530892,106.87258337398056,Low,Within 1 week,1.0
19448,0.11113294391095575,113.93407315132559,Low,Within 1 week,1.0
19449,0.13375697787557425,104.28529171758517,Low,Immediate,0.0
19450,0.09770639370763265,104.5640285344081,Low,Within 1 week,1.0
19451,0.05663448675684446,104.835952503849,Low,Within 1 week,1.0
19452,0.18014154089677967,114.21485554726121,Low,Within 1 week,1.0
19453,0.10122708657502404,108.58225993630514,Low,Within 1 week,1.0
19454,0.2617917966209056,109.8767526395713,Low,Immediate,0.0
19455,0.06236136506022787,111.40346758563219,Low,Immediate,0.0
19456,0.048343358046653434,99.53669304209605,Low,Within 1 week,1.0
19457,0.29797492401680187,105.56793773676699,Low,Within 1 week,1.0
19458,0.039081821749650476,102.53918494532374,Low,Within 1 week,1.0
19459,0.15182709893518653,116.25274219927657,Low,Within 1 week,1.0
19460,0.07037585801529361,114.96262330205906,Low,Within 1 week,1.0
19461,0.12449082099932399,104.38513178411996,Low,Within 1 week,1.0
19462,0.037139564041122335,101.08874775219212,Low,Immediate,0.0
19463,0.29709848809905925,104.7904077359577,Low,Immediate,0.0
19464,0.3917521589235953,108.83200206339613,Low,Immediate,0.0
19465,0.06999670078814407,102.79301407895575,Low,Within 1 week,1.0
19466,0.08779056419518712,102.88602621657922,Low,Within 1 week,1.0
19467,0.06513015312517903,100.11158426835019,Low,Within 1 week,1.0
19468,0.10792665414110564,99.60880891654556,Low,Immediate,0.0
19469,0.9767028064109817,103.42687491461149,High,Immediate,0.0
19470,0.031669750538290124,104.92218631290139,Low,Within 1 week,1.0
19471,0.06687100978940974,102.21951062385357,Low,Within 1 week,1.0
19472,0.1256872859695196,103.06163459007927,Low,Within 1 week,1.0
19473,0.1020001173505034,103.72249484229337,Low,Within 1 week,1.0
19474,0.12097626993542404,104.88674386097784,Low,Within 1 week,1.0
19475,0.10462872024759258,111.84409023341617,Low,Within 1 week,1.0
19476,0.05441125919561282,113.11218343863774,Low,Within 1 week,1.0
19477,0.14823586876565148,105.86135406902552,Low,Within 1 week,1.0
19478,0.0525666776154367,104.18431348527459,Low,Within 1 week,1.0
19479,0.08279603812160401,105.2794963049948,Low,Within 1 week,1.0
19480,0.050915298934217146,106.44819615158097,Low,Within 1 week,1.0
19481,0.15991128130051233,105.05917904471787,Low,Immediate,0.0
19482,0.029701710700772464,104.02569873151393,Low,Immediate,0.0
19483,0.8480210985004228,89.4269080362824,High,Immediate,0.0
19484,0.14123448398886004,105.5910471520967,Low,Within 1 week,1.0
19485,0.1278715963861496,107.43045504544459,Low,Immediate,0.0
19486,0.09812405610327513,106.61296215167454,Low,Within 1 week,1.0
19487,0.14015912933763575,106.84750979357028,Low,Within 1 week,1.0
19488,0.08117738401331347,107.30853860516764,Low,Immediate,0.0
19489,0.10355636175777999,104.08793647892374,Low,Within 1 week,1.0
19490,0.16208022133986705,106.0991185467,Low,Immediate,0.0
19491,0.020059323280616007,106.636485607658,Low,Immediate,0.0
19492,0.1172274541936133,98.53751662375286,Low,Within 1 week,1.0
19493,0.23454470365057944,101.31887806084391,Low,Within 1 week,1.0
19494,0.1720973333194217,104.37172534835756,Low,Within 1 week,1.0
19495,0.04934935881306174,106.19468836968439,Low,Within 1 week,1.0
19496,0.10025481550541693,104.04011067958024,Low,Within 1 week,1.0
19497,0.27094779731074986,104.01886295348595,Low,Within 1 week,1.0
19498,0.07484142777161396,103.71531282333817,Low,Within 1 week,1.0
19499,0.04983225603263069,104.89439991403313,Low,Immediate,0.0
19500,0.08415097984464139,101.21180058511985,Low,Within 1 week,1.0
19501,0.0828795263385497,95.19028060666945,Low,Within 1 week,2.0
19502,0.1509602263694918,105.39642371089808,Low,Within 1 week,1.0
19503,0.0642277404819322,100.24665409138404,Low,Within 1 week,1.0
19504,0.34906132378677845,97.77665698813081,Low,Immediate,0.0
19505,0.15526223347393597,105.08754963977984,Low,Within 1 week,1.0
19506,0.09528425337986597,102.35671765399947,Low,Within 1 week,1.0
19507,0.22961054057337968,104.67965144887991,Low,Within 1 week,1.0
19508,0.0885714324145765,102.05709852894697,Low,Immediate,0.0
19509,0.22089814314105483,92.7127127288986,Low,Within 1 week,2.0
19510,0.18863880475555037,107.00811107894714,Low,Within 1 week,1.0
19511,0.09687289468395978,78.01968500257728,Low,Immediate,0.0
19512,0.06737054543004835,103.02837083537756,Low,Within 1 week,1.0
19513,0.15394239127936968,104.0874970262845,Low,Immediate,0.0
19514,0.10830989384219869,106.30871336355551,Low,Immediate,0.0
19515,0.1077634377156155,106.32644311611116,Low,Within 1 week,1.0
19516,0.2177887710524704,103.81868226888649,Low,Within 1 week,1.0
19517,0.40018186554432267,102.28680717655345,Medium,Immediate,0.0
19518,0.1623140987887118,106.17205152257229,Low,Within 1 week,1.0
19519,0.1588391401894171,97.01335183391352,Low,Within 1 week,1.0
19520,0.11106378713879375,103.17866040894575,Low,Immediate,0.0
19521,0.1062575177116773,106.0526989044969,Low,Within 1 week,1.0
19522,0.13775856167053438,87.66414646371031,Low,Within 1 week,2.0
19523,0.15550950884024664,99.10190630462544,Low,Within 1 week,1.0
19524,0.08144431203360655,99.23358834752271,Low,Within 1 week,1.0
19525,0.06108659711146634,104.58314512455276,Low,Within 1 week,1.0
19526,0.16966926684046815,105.45546451145239,Low,Within 1 week,1.0
19527,0.3898428979226189,105.90184057902759,Low,Immediate,0.0
19528,0.0492879800166233,103.24668423078971,Low,Within 1 week,1.0
19529,0.05452639990031967,105.32602507368281,Low,Within 1 week,1.0
19530,0.2620607173638352,103.42036941866343,Low,Within 1 week,1.0
19531,0.040225990736089366,105.46102737676719,Low,Within 1 week,1.0
19532,0.022944580069093293,99.1394998536541,Low,Within 1 week,1.0
19533,0.08677669783316296,97.41230287717464,Low,Immediate,0.0
19534,0.12883970938519743,90.86451720161155,Low,Within 1 week,2.0
19535,0.25664733995219957,97.23003286022394,Low,Within 1 week,1.0
19536,0.5552334354608138,103.00402444634388,Medium,Immediate,0.0
19537,0.5628254570375703,113.50234652576208,Medium,Immediate,0.0
19538,0.10010155218573083,103.35642742883758,Low,Within 1 week,1.0
19539,0.27441486116194197,102.32137839858402,Low,Immediate,0.0
19540,0.058203318156537065,102.28170979432518,Low,Within 1 week,1.0
19541,0.12338179521547515,101.2439047079715,Low,Within 1 week,1.0
19542,0.06836657921505045,103.62911305394479,Low,Within 1 week,1.0
19543,0.04824593766768946,81.88306654729958,Low,Within 1 week,2.0
19544,0.15647406127544974,103.70561232437593,Low,Within 1 week,1.0
19545,0.047748946680532055,108.68808120259028,Low,Immediate,0.0
19546,0.08767400118535412,112.47456394306289,Low,Within 1 week,1.0
19547,0.05382342575055761,106.45207508997409,Low,Within 1 week,1.0
19548,0.12643082544565368,104.86969154139379,Low,Within 1 week,1.0
19549,0.13461748602296159,108.57006301605956,Low,Within 1 week,1.0
19550,0.321043171874871,104.8357550610237,Low,Immediate,0.0
19551,0.16674738236326944,105.44559243411257,Low,Within 1 week,1.0
19552,0.1530446585645788,104.07649979103898,Low,Within 1 week,1.0
19553,0.1609792466444642,101.0907477799813,Low,Within 1 week,1.0
19554,0.12004522010364589,103.20951065534226,Low,Within 1 week,1.0
19555,0.05299165104567088,104.16487435375348,Low,Within 1 week,1.0
19556,0.049949111732776046,101.49983625521328,Low,Within 1 week,1.0
19557,0.12477112687912312,103.97874555782266,Low,Within 1 week,1.0
19558,0.10910116839549212,100.85973998874614,Low,Within 1 week,1.0
19559,0.5696908745879984,119.04621510255944,Medium,Immediate,0.0
19560,0.05035232858482369,100.11900732129915,Low,Within 1 week,1.0
19561,0.1058702529217258,103.78348127882359,Low,Within 1 week,1.0
19562,0.05462303449798076,105.1509333406631,Low,Within 1 week,1.0
19563,0.12129063232906119,106.16936313811722,Low,Within 1 week,1.0
19564,0.1735194227681531,104.7688848983774,Low,Within 1 week,1.0
19565,0.05368444274097004,101.50062157661557,Low,Within 1 week,1.0
19566,0.12170085510961595,99.57863203182117,Low,Immediate,0.0
19567,0.08633935532293123,100.138952488489,Low,Within 1 week,1.0
19568,0.1891087562777559,105.66056716359019,Low,Within 1 week,1.0
19569,0.22711527797412168,99.27917025300037,Low,Within 1 week,1.0
19570,0.2000784457027015,106.06859563570656,Low,Immediate,0.0
19571,0.09426979188349227,98.91150738612703,Low,Within 1 week,1.0
19572,0.032140303063955745,103.8587093851077,Low,Within 1 week,1.0
19573,0.027954979534842585,102.74104233373126,Low,Within 1 week,1.0
19574,0.18226677894651014,103.24717926337019,Low,Within 1 week,1.0
